time,value
14434,0.5170730110491755
14435,0.29054333763541995
14436,-0.03335735831912969
14437,-0.25153829322409754
14438,-0.518878413421891
14439,-0.6972422500389072
14440,-0.8268583149054249
14441,-0.9651456742499497
14442,-0.9970379747479161
14443,-0.9668216367002527
14444,-0.841257118225767
14445,-0.6830921408880789
14446,-0.511886770331892
14447,-0.21180290438541732
14448,-0.016737283546529143
14449,0.27050604805399314
14450,0.4838097266289398
14451,0.6941326566140077
14452,0.8357949076283256
14453,0.953571385461082
14454,1.000673052303217
14455,0.9448237133804697
14456,0.8914846243651452
14457,0.6799457204652991
14458,0.524186352693384
14459,0.24161774703286176
14460,-0.011526562266722095
14461,-0.2889009729409708
14462,-0.4921337105159091
14463,-0.710131189130951
14464,-0.8795325699424128
14465,-0.9894543798848978
14466,-1.0239558756095277
14467,-0.9790137551600475
14468,-0.8514647016123698
14469,-0.7075256214433618
14470,-0.5062026052876224
14471,-0.2862686858971149
14472,-0.04074495537283661
14473,0.2303659277902535
14474,0.4943923312073187
14475,0.7060123483335086
14476,0.8820870047254145
14477,0.9837984102030148
14478,0.9777072068592371
14479,0.9588208155140502
14480,0.8369700054157196
14481,0.732767519140561
14482,0.5290737540168128
14483,0.27517949866987584
14484,-0.008104192354515065
14485,-0.2660468118917563
14486,-0.5105419505755262
14487,-0.7069897582337523
14488,-0.8582826096595864
14489,-0.955200417871746
14490,-0.9871649775806487
14491,-0.9382441087453117
14492,-0.8835126999995414
14493,-0.7282203715785472
14494,-0.5060704556816962
14495,-0.2372069764386005
14496,-0.008199440038466137
14497,0.27563115083240164
14498,0.5016945241859455
14499,0.7137244959968483
14500,0.8886535169286855
14501,0.952384232870771
14502,0.9762695464927177
14503,0.9500185216209192
14504,0.884007201554937
14505,0.7157276478240548
14506,0.5127330225530867
14507,0.2565424891847101
14508,-0.015491242428378005
14509,-0.25448679940214974
14510,-0.5128566458889822
14511,-0.7068536172859953
14512,-0.8812215132560669
14513,-1.0025106443988063
14514,-1.0387628400086264
14515,-1.0001955833081169
14516,-0.8991880161009647
14517,-0.7184418451884017
14518,-0.49424284691242215
14519,-0.20850543392859872
14520,-0.007415755602192025
14521,0.2901024463292652
14522,0.5090205621427828
14523,0.6851682736947133
14524,0.8773795565637573
14525,0.9516612405023965
14526,0.9877360322631192
14527,0.952541830795163
14528,0.8679504259704519
14529,0.6854838157375099
14530,0.5106922745174042
14531,0.23571791660264374
14532,-0.007932606449971584
14533,-0.220644094602624
14534,-0.5458339060645285
14535,-0.7110587593323394
14536,-0.8720257447853657
14537,-0.9663326786158604
14538,-0.9983651280286285
14539,-0.9573770404628159
14540,-0.874343781795465
14541,-0.6902911833813913
14542,-0.49558743527208954
14543,-0.2605483183800115
14544,0.024426429261487498
14545,0.2717613390319991
14546,0.4877075370304254
14547,0.6890564237090052
14548,0.8254716008236844
14549,0.9842118640588179
14550,0.9794968512937647
14551,0.9863790427109923
14552,0.9028282603326914
14553,0.6984679364045229
14554,0.4559112751505047
14555,0.26201560618504244
14556,0.014926582646031004
14557,-0.2787392700431738
14558,-0.4810948563137034
14559,-0.7296113513664991
14560,-0.8541665420022941
14561,-1.0244590940852363
14562,-0.9998249550261811
14563,-0.9610470255644991
14564,-0.8775924683933735
14565,-0.7148704578003291
14566,-0.4801649013250987
14567,-0.22817419702502323
14568,0.034778772506816116
14569,0.2420498856592578
14570,0.509873446361149
14571,0.7317428489823313
14572,0.846639949836681
14573,0.9330291590880615
14574,1.0268846222561367
14575,0.9560807285559505
14576,0.8782803789902552
14577,0.697029741914296
14578,0.485222638318896
14579,0.23929115590159297
14580,0.01182625937479812
14581,-0.24912804509102263
14582,-0.5139585707162947
14583,-0.7225609423460153
14584,-0.8766860530394602
14585,-0.9595440857568971
14586,-1.0228258268443036
14587,-0.9754551821625418
14588,-0.8454338477825086
14589,-0.7159694164364153
14590,-0.5080238799874148
14591,-0.25139032376879444
14592,0.026970203990385307
14593,0.277816714839136
14594,0.5367588120035699
14595,0.7133313472624285
14596,0.8535806834423543
14597,0.9874187432176789
14598,0.9755276240757544
14599,0.9668357310787264
14600,0.8745848403399483
14601,0.7286652004380128
14602,0.5415131489303977
14603,0.2889596546637836
14604,-0.03758047941894605
14605,-0.24790692961649421
14606,-0.4985383625474513
14607,-0.7143874507863021
14608,-0.8775180873822123
14609,-0.9640987289348121
14610,-1.0297495489096267
14611,-0.9568705738925083
14612,-0.871327625147256
14613,-0.6975270763452249
14614,-0.4604054231659082
14615,-0.2306073563767346
14616,-0.015368879120641415
14617,0.26911080280116656
14618,0.4642405094883589
14619,0.7179281900466051
14620,0.8782561332669825
14621,0.9528974427767795
14622,1.0322003959680481
14623,0.9704784063638818
14624,0.8832189366056338
14625,0.7154579269697877
14626,0.49468966715327584
14627,0.2516485495679037
14628,-0.055275974223496845
14629,-0.2617767204028705
14630,-0.5138920592434046
14631,-0.689362961742926
14632,-0.8310844139593326
14633,-0.9659539469277686
14634,-0.9577759763649515
14635,-0.9815832139443733
14636,-0.8467192297381735
14637,-0.729571983673363
14638,-0.5033953522457829
14639,-0.25149262124357935
14640,-0.002541976252887508
14641,0.2602343970907138
14642,0.5294917898851265
14643,0.7320367365330857
14644,0.8771919947535829
14645,0.9654490036798326
14646,0.995477735814308
14647,0.9883561362730306
14648,0.861714485072081
14649,0.688710758566257
14650,0.526953062737787
14651,0.2955404764314079
14652,0.008819094332492651
14653,-0.23189332872229085
14654,-0.4750008245162189
14655,-0.7118029152967815
14656,-0.8817028440842148
14657,-0.9671795831971561
14658,-1.0212390953190589
14659,-0.9218505563539944
14660,-0.8836122777289654
14661,-0.726486918107706
14662,-0.5166849629234321
14663,-0.2807627707499687
14664,0.0032682690625508376
14665,0.289818512556415
14666,0.4722123182032621
14667,0.7316414138126139
14668,0.8673553261699596
14669,0.9689832828742025
14670,0.9926677643358385
14671,0.9565085830689671
14672,0.8639796304679886
14673,0.7390596416071736
14674,0.49240468812608196
14675,0.23641984454485432
14676,0.017716631483971828
14677,-0.24980695353438437
14678,-0.5229647861109623
14679,-0.6897252907824771
14680,-0.8453536200812098
14681,-0.9772636615847144
14682,-0.9949836325398507
14683,-0.9856118085820295
14684,-0.8770733057488264
14685,-0.7285877080626082
14686,-0.4933588619298565
14687,-0.26225490992003403
14688,0.02993620123175887
14689,0.24899292497845765
14690,0.5324632356267497
14691,0.7161196769695038
14692,0.8683729533134368
14693,0.9579331314776713
14694,1.020272799672065
14695,0.9856042342672994
14696,0.8535532110426227
14697,0.7439111165474109
14698,0.4812239343362567
14699,0.27289509325847533
14700,-0.034901037463684566
14701,-0.2912358979689007
14702,-0.45050686074364066
14703,-0.7074463209172813
14704,-0.823101705904604
14705,-0.9453337406507906
14706,-1.0167178956138554
14707,-0.9583319519779034
14708,-0.8535390668057622
14709,-0.7284141231456374
14710,-0.4956561043836942
14711,-0.2255680974985201
14712,-0.009386404152112985
14713,0.2624428255504151
14714,0.5000810787757265
14715,0.707659580349374
14716,0.848836724058849
14717,0.9475928707532482
14718,0.9941620203109619
14719,0.9527626866854538
14720,0.9118961576114367
14721,0.6859352814677816
14722,0.49557315048215994
14723,0.23471809885678774
14724,-0.012737459227242304
14725,-0.2483335952476839
14726,-0.4844343126421866
14727,-0.7024494932627675
14728,-0.8591651730851878
14729,-0.9532106383377937
14730,-1.0233069314693763
14731,-0.9493218065437045
14732,-0.8718468582238197
14733,-0.6859918855235755
14734,-0.5227314153174986
14735,-0.29052595234633
14736,-0.022485926241468546
14737,0.2674942128934064
14738,0.5018019544522275
14739,0.7021642420647858
14740,0.8493105211496857
14741,0.9500492506461999
14742,1.0249208916539636
14743,0.9823409797330407
14744,0.8812755514994959
14745,0.7015838311417589
14746,0.5108814616503681
14747,0.24387977093011964
14748,-0.02332634042534088
14749,-0.24133520310828865
14750,-0.47729640518200694
14751,-0.7244722577889087
14752,-0.8904806033515975
14753,-0.9696279727645251
14754,-1.0338418265637113
14755,-0.9368569357476562
14756,-0.8762527517542016
14757,-0.6909566927614215
14758,-0.4555853433612395
14759,-0.2389829490760076
14760,-0.01759819789501107
14761,0.26690755469536304
14762,0.48405241777987595
14763,0.7262316520249026
14764,0.882114522086119
14765,0.9648188498823037
14766,0.9835912412918028
14767,0.9818659083236412
14768,0.8552002450736146
14769,0.7417437439381449
14770,0.5135664239840017
14771,0.2700947039014614
14772,-0.013545367537187412
14773,-0.29751285202174077
14774,-0.5042802202109107
14775,-0.6557680240732752
14776,-0.830217600247612
14777,-0.9746333367209695
14778,-0.9752994117097796
14779,-0.9470016353047772
14780,-0.8633421429244121
14781,-0.7228203134937842
14782,-0.5240647515816544
14783,-0.24855835655559466
14784,-0.002624873107543678
14785,0.24266109556375556
14786,0.49803191418026715
14787,0.6757248025739703
14788,0.8667027596782921
14789,0.9914726968222032
14790,1.0027746839830858
14791,0.9378106703601307
14792,0.8555366793330128
14793,0.7334194803908761
14794,0.5024819628989404
14795,0.27493916194439527
14796,0.016992675491436137
14797,-0.26685163963721326
14798,-0.5034541430459053
14799,-0.6702403647817183
14800,-0.8726342419213402
14801,-0.9522331109956199
14802,-0.9828447932046032
14803,-0.9491699333657511
14804,-0.8816997833657987
14805,-0.7149683860072348
14806,-0.525256945888644
14807,-0.25420950508932466
14808,0.011535740728476155
14809,0.25769032241542955
14810,0.49014980728823054
14811,0.698849012394989
14812,0.8686467355776627
14813,1.0017483683476256
14814,0.9802315121702349
14815,0.9397751675439889
14816,0.8865579980213891
14817,0.6911698717199874
14818,0.4878507278911764
14819,0.2604609022787446
14820,0.013189833504779397
14821,-0.2797837125353675
14822,-0.5030527667611537
14823,-0.7055172378559245
14824,-0.8449579630163003
14825,-0.9731944919848473
14826,-1.0128865233846966
14827,-0.9920037280887698
14828,-0.8617003298112019
14829,-0.7026744122827753
14830,-0.48020711357626844
14831,-0.27054093132365703
14832,0.008417615012405621
14833,0.287658440735948
14834,0.5064000376693609
14835,0.7016808962740166
14836,0.8456065657560718
14837,0.9707389341701667
14838,1.0023313294784018
14839,0.9762950407780231
14840,0.8491114486014834
14841,0.6688777402218729
14842,0.5304216734307093
14843,0.23013947291430104
14844,-0.004642529616086089
14845,-0.24384672692903503
14846,-0.5079008895979648
14847,-0.714017104536306
14848,-0.8528209292426578
14849,-0.9606314256948704
14850,-1.0049551332572524
14851,-0.9379546777825328
14852,-0.8237410932233431
14853,-0.6793010833793134
14854,-0.5040139704024069
14855,-0.22831124220821888
14856,-0.03180567565038361
14857,0.2659983524942726
14858,0.4695032915915401
14859,0.7008544709823948
14860,0.8600943952986568
14861,0.9575268115620232
14862,1.0210382028720333
14863,0.9470318706389782
14864,0.893225720872056
14865,0.6963119050961548
14866,0.5046120245505815
14867,0.27269606012115477
14868,0.021872380633771643
14869,-0.23950999905012832
14870,-0.5236083476582988
14871,-0.6929392113600445
14872,-0.8378577459823364
14873,-0.989118379963146
14874,-1.0425342025256028
14875,-0.9510998297522825
14876,-0.8568481153692837
14877,-0.6988875793168647
14878,-0.5361561772877418
14879,-0.290975346780993
14880,0.02648422661130698
14881,0.2722874473833693
14882,0.48309679892685253
14883,0.7313707439589234
14884,0.8545071401028427
14885,0.9600926180207506
14886,0.9680524109765539
14887,0.9683278930704722
14888,0.8793106049735604
14889,0.7454768771729207
14890,0.5186886649308802
14891,0.267795733612904
14892,0.008990348255625957
14893,-0.2673398804807612
14894,-0.4926971945269166
14895,-0.6869671009004757
14896,-0.8348638299498126
14897,-0.9709142085092319
14898,-0.9949388683493877
14899,-0.975314039423307
14900,-0.8645485891108814
14901,-0.6844343233361466
14902,-0.509148006726262
14903,-0.2609684174397991
14904,-0.015334380597824732
14905,0.2632512829064234
14906,0.5418102878509624
14907,0.7364364648249361
14908,0.8364655940895436
14909,0.9977911313715412
14910,1.0265488606592168
14911,0.9572852480009209
14912,0.8443949384995374
14913,0.7259107149387799
14914,0.5230640998921702
14915,0.25169984311929267
14916,-0.00795345864998352
14917,-0.25382475587418774
14918,-0.48747206331037035
14919,-0.7098705086160529
14920,-0.8720631002420608
14921,-0.9686634506202747
14922,-0.9939518204422217
14923,-0.9422775140067712
14924,-0.9015538104031633
14925,-0.7046259204266151
14926,-0.5231377012859909
14927,-0.23262802692730472
14928,-0.02847231233201671
14929,0.28681116872233675
14930,0.4983748509078711
14931,0.707205958972572
14932,0.859432154925126
14933,0.9759255497292693
14934,1.0044471032883797
14935,1.0029193091372255
14936,0.9064322165733284
14937,0.7315946767313243
14938,0.490463683240259
14939,0.25736257206374324
14940,0.013607553638358385
14941,-0.23051132313646794
14942,-0.4926654511692082
14943,-0.6974306708655006
14944,-0.8508624768916027
14945,-0.9678008360090011
14946,-1.0017814470659856
14947,-0.9536376208766448
14948,-0.8308020682800793
14949,-0.6777228035452034
14950,-0.504888793982992
14951,-0.2554174179271979
14952,-0.006759044665966145
14953,0.23543844220677196
14954,0.5065787544331781
14955,0.705667143517713
14956,0.8550242829221399
14957,0.929849555254489
14958,0.9847769706627407
14959,0.9653630829754737
14960,0.898392829603016
14961,0.7248049758066103
14962,0.5093538666721766
14963,0.2383640804153593
14964,-0.026737229103052897
14965,-0.24199220914122324
14966,-0.49327410910421005
14967,-0.7403559523000439
14968,-0.8525068893286933
14969,-0.9985641453869899
14970,-0.9782165812036476
14971,-0.9597160920085125
14972,-0.8895399437467677
14973,-0.716234336304703
14974,-0.5391433906905273
14975,-0.32269022193844055
14976,0.020052147614485302
14977,0.2668358841955227
14978,0.44420255805231934
14979,0.6942423879446846
14980,0.8868449422488208
14981,0.956748937186115
14982,1.0204272826626515
14983,0.9964710088164894
14984,0.8518537925647006
14985,0.7016778362053682
14986,0.4855417582851547
14987,0.26312923206087685
14988,0.011263287945925337
14989,-0.26514732704531213
14990,-0.49011320071584635
14991,-0.7264662402244267
14992,-0.897725943960514
14993,-0.9780661150446113
14994,-0.9849349143082913
14995,-0.9888355831075215
14996,-0.8879842924957705
14997,-0.6657258782909747
14998,-0.537589469002275
14999,-0.22974521305585074
15000,0.012545918685910406
15001,0.2985207446197716
15002,0.5062235388362658
15003,0.713819171275781
15004,0.892577212493831
15005,1.005365564831727
15006,0.9844462981934738
15007,0.9315977185754764
15008,0.8748431733052707
15009,0.7037132534135354
15010,0.4898660340280331
15011,0.2853579834132193
15012,-0.028968686994302967
15013,-0.27395001279235043
15014,-0.5356489026953185
15015,-0.6982651596802619
15016,-0.8543155953064036
15017,-0.9731303178035103
15018,-1.0036594974470219
15019,-0.9676234001302443
15020,-0.8522780651700627
15021,-0.7080058709115504
15022,-0.5082360655202447
15023,-0.25806404820590234
15024,-0.006864553816053997
15025,0.2748288612531288
15026,0.5278036522279151
15027,0.6726569692170008
15028,0.8455300651292766
15029,0.9889488163653554
15030,0.9535810141340657
15031,0.9703800719063732
15032,0.858450413694171
15033,0.7193300186007848
15034,0.5027895845601322
15035,0.23174565155787447
15036,0.051345496529524824
15037,-0.2406018810104077
15038,-0.46969828129900565
15039,-0.6967042638322913
15040,-0.8530979336720127
15041,-0.9725749727552896
15042,-0.9872019428131877
15043,-0.9635063322075346
15044,-0.8895465596392185
15045,-0.6893125234770426
15046,-0.47436384837670686
15047,-0.2935469452949784
15048,-0.011955163248299688
15049,0.24822176120242478
15050,0.5190173291916711
15051,0.707730786552909
15052,0.8555505980955699
15053,0.9727767961665359
15054,0.9986238281400761
15055,0.9706355614987076
15056,0.8391008464737885
15057,0.7390494337322392
15058,0.5115358084235745
15059,0.23016409758739373
15060,0.016415042435019282
15061,-0.2824515329969774
15062,-0.45905658859023024
15063,-0.7051391296504869
15064,-0.8392225223902403
15065,-0.9505966614454072
15066,-0.9759308162374389
15067,-0.8938637066663627
15068,-0.8506991032872789
15069,-0.7458067071434096
15070,-0.5032987602199367
15071,-0.2794394201024761
15072,-0.014433965043834726
15073,0.2464817029746336
15074,0.5104765817621715
15075,0.6914335889534936
15076,0.8432400145228935
15077,0.9728109922848478
15078,1.012419631285374
15079,0.9046035026453363
15080,0.8549540772833912
15081,0.6906151562620533
15082,0.5318710267476091
15083,0.2612438674543749
15084,0.00493452881797841
15085,-0.2659919640274802
15086,-0.5141640712390085
15087,-0.6936719218100983
15088,-0.878484936502526
15089,-0.9475635203238414
15090,-1.021017598318066
15091,-0.9623389539311977
15092,-0.8430019171647082
15093,-0.7028057319288342
15094,-0.4810016513530861
15095,-0.29936650855557045
15096,0.003996880935313955
15097,0.25752626566204617
15098,0.48679982053916715
15099,0.6735961319923095
15100,0.8667117579265435
15101,0.9980652874163648
15102,0.9947599318673729
15103,0.9440191427527529
15104,0.8511373794226048
15105,0.6974989526094072
15106,0.5190306403701196
15107,0.2611329801002221
15108,-0.004806512963939098
15109,-0.28766537755418753
15110,-0.4972074024820449
15111,-0.6725394494884118
15112,-0.8658275287891841
15113,-0.9565552712050851
15114,-0.999135788755876
15115,-0.9671823185777341
15116,-0.8628386005896179
15117,-0.7089850622545609
15118,-0.5173093434700733
15119,-0.25907768783530294
15120,-0.04310614587878681
15121,0.26575778050562604
15122,0.5130404513369317
15123,0.7206908440940883
15124,0.8686876053905925
15125,0.944533206203853
15126,0.9915593890248491
15127,0.97728907316978
15128,0.8421102844935311
15129,0.7248126569505208
15130,0.4720049321097847
15131,0.24858415079317694
15132,-0.006024501682459274
15133,-0.273067009567024
15134,-0.5072705544000986
15135,-0.7003515483723396
15136,-0.8813058609864667
15137,-0.9267566103520671
15138,-0.9942436353288413
15139,-0.9927711754147368
15140,-0.8199225926210987
15141,-0.7051594759106479
15142,-0.5155540654515905
15143,-0.24957972155954555
15144,-0.002459758934954129
15145,0.26132831276321267
15146,0.4975810330631931
15147,0.6862984792317699
15148,0.8420551547019455
15149,0.9476302040515718
15150,1.0386175343769066
15151,0.9486891690901164
15152,0.8580317402536012
15153,0.7360911388428553
15154,0.5107366354406934
15155,0.2257127786930793
15156,-0.0003059911482672819
15157,-0.23240226710839565
15158,-0.5159926774080323
15159,-0.7144797537456611
15160,-0.8802857930091916
15161,-0.9686834405328952
15162,-1.0123998264850562
15163,-0.9551756538997103
15164,-0.8470703696352053
15165,-0.6852730592238514
15166,-0.490474199248313
15167,-0.28863044957280504
15168,-0.00031148015169281894
15169,0.2632688514321583
15170,0.5025219856958512
15171,0.7524119311053288
15172,0.8418478441540133
15173,0.9761737452129462
15174,0.9664453638977869
15175,0.9469726976604885
15176,0.8363016038896776
15177,0.7227955839207417
15178,0.5033447157185605
15179,0.25606668885275674
15180,-0.016896056033670184
15181,-0.26375777460594024
15182,-0.48118126395206584
15183,-0.7013047628132538
15184,-0.8534245842524577
15185,-0.9666029408479981
15186,-1.0180073003950407
15187,-0.9714846861129597
15188,-0.8459582202825168
15189,-0.6764626758049445
15190,-0.4906865328379648
15191,-0.2711785551925241
15192,-0.0020238489808585155
15193,0.25674216794303
15194,0.5177293198813931
15195,0.6704372343623686
15196,0.8253153231162268
15197,0.9732965368180083
15198,0.963171785518908
15199,0.9807936771029035
15200,0.8514470009496637
15201,0.7018816653318287
15202,0.4890155145437582
15203,0.27669233265348187
15204,-0.0066173904988589575
15205,-0.2530866910662835
15206,-0.5115744042579653
15207,-0.6931574792945007
15208,-0.8540607497868582
15209,-0.9721867656955534
15210,-0.9870576106870985
15211,-0.9962041349807018
15212,-0.8467129746138233
15213,-0.7302750212508338
15214,-0.4935645565026121
15215,-0.2516632585655965
15216,-0.0005979677318616488
15217,0.25867311615087063
15218,0.4966411471998292
15219,0.7111814418448967
15220,0.8439794777075129
15221,0.9794898796515631
15222,0.9910169707490867
15223,0.9454111689733886
15224,0.8527193676233534
15225,0.7271842801884304
15226,0.4935266017929455
15227,0.2697095986971851
15228,-0.019047991967662797
15229,-0.2611299914275335
15230,-0.4695660261106184
15231,-0.7273435188351292
15232,-0.8636342159164647
15233,-0.9766906351104763
15234,-1.0018547167980423
15235,-0.9624799801725509
15236,-0.8569609816563072
15237,-0.7129039723368371
15238,-0.5012028496902096
15239,-0.2633452276916767
15240,-0.02438347276816893
15241,0.243782791209742
15242,0.5049048602904281
15243,0.7053436814402491
15244,0.8519974868965339
15245,0.9614223440615531
15246,1.0202807063736128
15247,0.951618490500859
15248,0.8791531603693366
15249,0.6981226764284006
15250,0.4999643717547446
15251,0.24497674906503267
15252,0.03544056978053817
15253,-0.2582732399014049
15254,-0.44828873317868145
15255,-0.7123936610470932
15256,-0.8849309055739993
15257,-0.9991646538824607
15258,-0.9912286089768338
15259,-0.9746854821006462
15260,-0.8241049672837965
15261,-0.6867679537878396
15262,-0.48750202923119323
15263,-0.2705773952461864
15264,-0.00553102452913929
15265,0.2767344249974457
15266,0.5026984432703949
15267,0.7330011646214465
15268,0.8694328801298242
15269,0.94444875699095
15270,0.9719448770141025
15271,0.9485550631715381
15272,0.8584781456733515
15273,0.6911564388022151
15274,0.4576913700833999
15275,0.23960460788754223
15276,-0.0027018864045036126
15277,-0.27252398596244487
15278,-0.47974857137671834
15279,-0.7393969001851066
15280,-0.8489232334796544
15281,-0.989017173585402
15282,-1.017226915985359
15283,-0.9996091469052555
15284,-0.886570636460667
15285,-0.6860571286486378
15286,-0.49027956520821503
15287,-0.24557379123348122
15288,0.015211581317515049
15289,0.23542988538057982
15290,0.4814020713535222
15291,0.7230701707339395
15292,0.8734208664736708
15293,0.9450757702956297
15294,0.9887195228915667
15295,0.9637882479832819
15296,0.8680244790806824
15297,0.6954038799835124
15298,0.48470707227166215
15299,0.264695714156997
15300,-0.020330363945173693
15301,-0.2466330803474749
15302,-0.4918359155650681
15303,-0.6946376161773555
15304,-0.8364988128032789
15305,-0.9729315570243319
15306,-1.0332254685310618
15307,-0.9619229832714173
15308,-0.8697080088677508
15309,-0.6920178492083786
15310,-0.48091713302694294
15311,-0.2596893407857592
15312,0.04266039300989428
15313,0.24299637715367858
15314,0.5341740675409334
15315,0.7002660386225987
15316,0.8531043526590502
15317,0.9911167224469489
15318,1.0003298265724316
15319,0.9595987454968621
15320,0.8287336710297071
15321,0.6815799245257063
15322,0.5183344885993221
15323,0.26585566921249515
15324,0.012219673001461949
15325,-0.2125022456879929
15326,-0.5146913299101268
15327,-0.7225756043842797
15328,-0.8320653866536183
15329,-0.9566477780839512
15330,-0.9707051566945707
15331,-0.9537026248092066
15332,-0.885913674371192
15333,-0.6902254409104378
15334,-0.5126715596632155
15335,-0.24539675540879174
15336,0.0061017058725129575
15337,0.24531074870457592
15338,0.5099022072188526
15339,0.6746209381507432
15340,0.837909562404291
15341,0.9878614513028101
15342,1.0157318244034648
15343,0.9911418272692752
15344,0.8894699924282756
15345,0.7229666458562425
15346,0.5223648716824735
15347,0.2817622266946692
15348,-0.002530246330795675
15349,-0.26606269752951683
15350,-0.4964042162667467
15351,-0.7040526001720537
15352,-0.8809245968125774
15353,-0.9823647639817372
15354,-0.9922095375078509
15355,-1.0143787391925891
15356,-0.8576991523359149
15357,-0.714217830245335
15358,-0.5074038271038421
15359,-0.21282645154390295
15360,0.02411158946833058
15361,0.260881642585084
15362,0.4884676594410877
15363,0.7307505365947736
15364,0.8902875077156892
15365,0.9626314470196146
15366,1.0178580489314504
15367,0.9848096167077306
15368,0.8641807371857685
15369,0.7294340760669562
15370,0.4993980510806727
15371,0.23933271068720008
15372,-0.003006896900457191
15373,-0.26215808936585033
15374,-0.46788781618267467
15375,-0.7114251200241488
15376,-0.8973097122568661
15377,-0.9544212417178122
15378,-1.0023898316286757
15379,-0.991527721318612
15380,-0.8744030823346081
15381,-0.721337568488962
15382,-0.5243752244958817
15383,-0.2796270904321352
15384,-0.00279733715228692
15385,0.24875463182495114
15386,0.4942104659698254
15387,0.7115050724066453
15388,0.8702172353904368
15389,0.9613780012013561
15390,1.0163606365598998
15391,0.9921005799635741
15392,0.8203948109136672
15393,0.6886253793522219
15394,0.5053719353719226
15395,0.25021047284643344
15396,0.004986591175277818
15397,-0.26421381348872347
15398,-0.5052786017077346
15399,-0.6608256999160305
15400,-0.8899272976094026
15401,-0.9977523864850337
15402,-0.9973084242535516
15403,-0.9489710005775241
15404,-0.8866759404923257
15405,-0.694927770200908
15406,-0.4921315307286306
15407,-0.24330529367582546
15408,-0.012777596693567036
15409,0.269097277446195
15410,0.4996522968699418
15411,0.7119815868414443
15412,0.8841629509275786
15413,0.9972485750661694
15414,0.984552599209586
15415,0.9739550901271097
15416,0.857111569983227
15417,0.690382448106798
15418,0.510255548949345
15419,0.22858342761120254
15420,0.00029321711727630924
15421,-0.25982605284427435
15422,-0.5042637363438907
15423,-0.711911637014144
15424,-0.8669127962997987
15425,-0.9516518793268706
15426,-1.0143356940457522
15427,-0.9699306278910954
15428,-0.8534421104217462
15429,-0.7090067882793095
15430,-0.5026673590134235
15431,-0.263471648648488
15432,-0.008575542847324966
15433,0.25860299020070676
15434,0.5268121586334544
15435,0.719314872983825
15436,0.8721656997956492
15437,0.9600746498035847
15438,0.9838330644006182
15439,0.9679652048851439
15440,0.8852143598512857
15441,0.7113029845230321
15442,0.5366969819194806
15443,0.27193348155961405
15444,-0.030824444129157018
15445,-0.27146153706589854
15446,-0.46894603786408734
15447,-0.6891273865671178
15448,-0.8704442342787183
15449,-0.9826291789210769
15450,-1.003560998504315
15451,-0.9666365037330491
15452,-0.8734481464893081
15453,-0.6858529939192138
15454,-0.4709126618861484
15455,-0.2615174254680142
15456,-0.005132290132738699
15457,0.2437593779067265
15458,0.5165738698531362
15459,0.6850792900050795
15460,0.8494067133051169
15461,0.9494535070242525
15462,0.9603961091833116
15463,0.9603886992048806
15464,0.8740354091720169
15465,0.674720840978363
15466,0.4678892613023395
15467,0.29870898153037306
15468,-0.014703852794306192
15469,-0.2712079825791925
15470,-0.4594846706855328
15471,-0.7065639908213972
15472,-0.9182932303083047
15473,-0.9721931700591379
15474,-0.9942900830923271
15475,-0.9719225797341483
15476,-0.8778671274900828
15477,-0.7286402222898978
15478,-0.4876526337706811
15479,-0.2323646539810679
15480,0.007212683682672093
15481,0.2628192373543032
15482,0.5063209177451966
15483,0.722893979740638
15484,0.8730089013663582
15485,0.9464244842790625
15486,1.0300879802582892
15487,0.9829920737141409
15488,0.8963734346145638
15489,0.7221824214210498
15490,0.4992434968420757
15491,0.28389046237719595
15492,-0.02260284914857568
15493,-0.24194038579405888
15494,-0.5175619848700638
15495,-0.7067166190942059
15496,-0.883578738821095
15497,-0.9862303101865514
15498,-0.9956684538930086
15499,-0.946812143979007
15500,-0.8577957056131059
15501,-0.6797512073444246
15502,-0.4539890155632984
15503,-0.2367458199307339
15504,-0.03140368765137355
15505,0.27573857557150916
15506,0.5031505273860833
15507,0.6513364500694372
15508,0.8889481581927751
15509,0.9354959028437471
15510,1.0332572973628809
15511,0.9704229428865454
15512,0.8429499531034997
15513,0.6968267740905016
15514,0.4844051610926689
15515,0.2507801861190274
15516,0.005137658143384442
15517,-0.26932492930312063
15518,-0.4968885372941251
15519,-0.7262949702533487
15520,-0.8652176191147432
15521,-0.9727902972915456
15522,-1.0003084501121577
15523,-0.9845478843158317
15524,-0.8939774519684447
15525,-0.7087524505551112
15526,-0.5206229223411896
15527,-0.2576140101665442
15528,0.006847773190794876
15529,0.24760113292648564
15530,0.5133696668775597
15531,0.694307396803583
15532,0.8605712093998812
15533,0.9682511091114295
15534,0.9855977459547037
15535,0.9284380780137302
15536,0.8492297273235396
15537,0.7118977209456945
15538,0.5002572417132549
15539,0.25289620290689324
15540,-0.027014131142488667
15541,-0.24957886447624775
15542,-0.5062987489033619
15543,-0.7026893652147126
15544,-0.8524597780205622
15545,-0.9655939123283389
15546,-0.9628302703345163
15547,-0.9522460551308198
15548,-0.8300155003774699
15549,-0.7287087325580532
15550,-0.5319991610124825
15551,-0.2285096500563501
15552,0.02436790338590183
15553,0.2839140529782626
15554,0.482799458613476
15555,0.6915202217637098
15556,0.8551011439580147
15557,0.9885227867699713
15558,0.9930499304219834
15559,0.9711916286904401
